"ULTIMA ATUALIZACAO";"08/04/2021 02:08"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2021";"1";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06.135.244/0001-68";"ACREAÇO IND. E COMÉRC. DE ARTEF. DE FERRO LTDA";"14437";"20/01/2021";"";"5436,67";"2155780"
"2021";"1";"MAILZA GOMES";"Divulgação da atividade parlamentar";"13.218.533/0001-96";"AC 24 HORAS LTDA";"1130";"21/01/2021";"";"15000";"2154971"
"2021";"1";"MAILZA GOMES";"Divulgação da atividade parlamentar";"06.234.024/0001-91";"DIGICOPIAS - EIRELI";"8880";"18/01/2021";"";"1300";"2154480"
"2021";"1";"MAILZA GOMES";"Divulgação da atividade parlamentar";"29.649.568/0001-10";"ORN MIDIA COMUNICACAO EIRELI";"169";"29/01/2021";"";"4500";"2156372"
"2021";"1";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.209.732/0001-40";"AUTO POSTO QUINARI LTDA";"000.002.229";"21/01/2021";"";"1400";"2154481"
"2021";"1";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.788.362/0001-82";"DISTRIBUIDORA PLANET";"23";"21/01/2021";"";"9800";"2154482"
"2021";"1";"MAILZA GOMES";"Serviços de Segurança Privada";"18.231.430/0001-80";"Rota Segurança Eletrônica 24hs";"234";"28/01/2021";"";"1800";"2155721"
"2021";"2";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"63.600.449/0001-00";"Arras Adm. de Bens Imóveis Limpeza e Conservação Ltda.";"51119";"16/02/2021";"";"1000";"2155789"
"2021";"2";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"63.600.449/0001-00";"Arras Adm. de Bens Imóveis Limpeza e Conservação Ltda.";"51120";"16/03/2021";"";"1000";"2157506"
"2021";"2";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.065.033/0001-70";"Eletrobras Distribuidora Acre";"10658491";"04/02/2021";"";"750,53";"2156004"
"2021";"2";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.065.033/0001-70";"Eletrobras Distribuidora Acre";"10944688";"22/02/2021";"";"620,25";"2157198"
"2021";"2";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"18.231.430/0001-80";"Rota Segurança Eletrônica 24hs";"238";"19/02/2021";"";"1800";"2155797"
"2021";"2";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84.308.980/0014-07";"A.C.D.A IMPORTAÇÃO E EXPORTAÇÃO LTDA";"195860";"01/02/2021";"";"270,82";"2155783"
"2021";"2";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06.135.244/0001-68";"ACREAÇO IND. E COMÉRC. DE ARTEF. DE FERRO LTDA";"0014493";"04/03/2021";"";"5436,67";"2157197"
"2021";"2";"MAILZA GOMES";"Divulgação da atividade parlamentar";"13.218.533/0001-96";"AC 24 HORAS LTDA";"1151";"23/02/2021";"";"15000";"2156005"
"2021";"2";"MAILZA GOMES";"Divulgação da atividade parlamentar";"29.649.568/0001-10";"ORN MIDIA COMUNICACAO EIRELI";"178";"26/02/2021";"";"4500";"2157508"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.209.732/0001-40";"AUTO POSTO QUINARI LTDA";"002.249";"19/02/2021";"";"2600";"2155782"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.788.362/0001-82";"DISTRIBUIDORA PLANET";"24";"19/02/2021";"";"1633,33";"2156330"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.788.362/0001-82";"DISTRIBUIDORA PLANET";"24";"19/02/2021";"";"8166,67";"2155717"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.057.934/0001-46";"FARHAT & FARHAT LTDA";"00011248";"02/02/2021";"";"100";"2155786"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.057.934/0001-46";"FARHAT & FARHAT LTDA";"11258";"06/02/2021";"";"222,03";"2155784"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.057.934/0001-46";"FARHAT & FARHAT LTDA";"00011267";"10/02/2021";"";"100";"2155787"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.771.239/0004-21";"Norte Comércio de Derivados de Petroleo Ltda";"000000520";"08/02/2021";"";"205";"2155788"
"2021";"2";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.906.483/0001-74";"POSTO VILLAGE LTDA";"51890";"04/02/2021";"";"100";"2155785"
"2021";"2";"MAILZA GOMES";"Serviços de Segurança Privada";"18.231.430/0001-80";"Rota Segurança Eletrônica 24hs";"238";"19/02/2021";"";"1800";"2155799"
"2021";"3";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"63.600.449/0001-00";"Arras Adm. de Bens Imóveis Limpeza e Conservação Ltda.";"51120";"25/03/2021";"";"1000";"2157451"
"2021";"3";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.065.033/0001-70";"Eletrobras Distribuidora Acre";"011.200.531";"23/03/2021";"";"631,6";"2157448"
"2021";"3";"MAILZA GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"18.231.430/0001-80";"Rota Segurança Eletrônica 24hs";"244";"18/03/2021";"";"1800";"2157199"
"2021";"3";"MAILZA GOMES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06.135.244/0001-68";"ACREAÇO IND. E COMÉRC. DE ARTEF. DE FERRO LTDA";"0014495";"04/03/2021";"";"5436,67";"2157196"
"2021";"3";"MAILZA GOMES";"Divulgação da atividade parlamentar";"13.218.533/0001-96";"AC 24 HORAS LTDA";"1176";"22/03/2021";"";"8888,82";"2157450"
"2021";"3";"MAILZA GOMES";"Divulgação da atividade parlamentar";"37.962.964/0001-20";"WP ENTRETENIMENTOS E SERVICOS LTDA";"43";"25/03/2021";"";"3800";"2157449"
"2021";"3";"MAILZA GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.788.362/0001-82";"DISTRIBUIDORA PLANET";"26";"18/03/2021";"";"9800";"2157266"
"2021";"3";"MAILZA GOMES";"Serviços de Segurança Privada";"18.231.430/0001-80";"Rota Segurança Eletrônica 24hs";"244";"18/03/2021";"";"1800";"2157200"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.776.517/0001-80";"Companhia de Saneamento Básico do Estado de São Paulo - SABESP";"1493010004841";"20/01/2021";"";"54,63";"2154796"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.695.227/0001-93";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"279498788";"06/01/2021";"";"368,88";"2154797"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.400.731/0001-50";"Primeiro Alerta Tecnologia em Segurança Ltda EPP";"96747-VD=12806";"23/06/2020";"";"168,38";"2155484"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"1206716524-0";"03/01/2021";"";"339,59";"2154795"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"1206656780-0";"03/01/2021";"";"348,78";"2154794"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"1208631935-0";"09/01/2021";"";"117,63";"2155160"
"2021";"1";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"0031246139";"23/01/2021";"";"629,97";"2155159"
"2021";"1";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"13.482.654/0001-40";"Doutor Micro Assistência Técnica de Computadores e Redes";"00000937";"22/01/2021";"";"1200";"2154792"
"2021";"1";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"08.402.977/0001-47";"Empório e Confeitaria Paris Ltda.";"277508";"19/01/2021";"";"10";"2156390"
"2021";"1";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"61.533.949/0001-41";"ESTADÃO";"1425493188";"30/12/2020";"";"21,9";"2155485"
"2021";"1";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"58.328.758/0001-33";"Telelok Central de Locações e Comércio Ltda";"0100SP2050088 NF";"11/01/2021";"";"232,37";"2155161"
"2021";"1";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"58.328.758/0001-33";"Telelok Central de Locações e Comércio Ltda";"050100";"12/01/2021";"";"169,34";"2156395"
"2021";"1";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"58.328.758/0001-33";"Telelok Central de Locações e Comércio Ltda";"050099";"12/01/2021";"";"475,92";"2156398"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"50.307.933/0001-02";"Arcos da Cantareira Churrascaria e Pizzaria Ltda";"051819";"08/01/2021";"";"87,71";"2156389"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.608.344/0001-41";"Auto Posto Alexandria Lt";"000876";"29/01/2021";"";"165,24";"2154800"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.402.977/0001-47";"Empório e Confeitaria Paris Ltda.";"277508";"19/01/2021";"";"34,3";"2156391"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.402.977/0001-47";"Empório e Confeitaria Paris Ltda.";"373517";"21/01/2021";"";"28,1";"2156393"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.541.789/0001-65";"Hotel Prudentão Ltda. ME";"101493";"29/01/2021";"";"213";"2155157"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.541.789/0001-65";"Hotel Prudentão Ltda. ME";"101492";"29/01/2021";"";"213";"2155158"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.391.040/0001-08";"Jardim França Posto de Servs e Conveniências Ltda.";"000.000.104";"05/02/2021";"";"832,26";"2155162"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.072.194/0001-01";"Linx Posto Rodoserv LT";"063233";"28/01/2021";"";"92,11";"2154798"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.117.984/0001-89";"Posto Farol 48 da Castelo Ltda";"21475";"29/01/2021";"";"174,33";"2154802"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.008.882/0001-80";"Posto Larissa de Presidente Prudente Ltda";"107852";"28/01/2021";"";"182,08";"2154799"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"51.150.837/0001-58";"Restaurante e Churrascaria Anhembi Eireli";"010264";"06/01/2021";"";"109,24";"2156402"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.456.714/0001-83";"Rodosnack Sul Lanc. e Restaurante Ltda";"221864";"07/01/2021";"";"110,48";"2156404"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.477.184/0001-39";"Rotisseria Esperança Ltda";"107158";"15/01/2021";"";"123,7";"2156405"
"2021";"1";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.684.346/0002-11";"Seu Jambu";"000.000.109";"02/03/2021";"";"499,5";"2156406"
"2021";"1";"MAJOR OLIMPIO";"Passagens aéreas, aquáticas e terrestres nacionais";"16.988.607/0001-61";"MM Turismo & Viagens S.A.";"SNTOTU";"08/01/2021";"Companhia Aérea: LATAM, Localizador: SNTOTU. Passageiros: SERGIO OLIMPIO GOMES (Matrícula 341311, PARLAMENTAR), Voo: 3162 - CGH-BSB - 11/01/2021; SERGIO OLIMPIO GOMES (Matrícula 341311, PARLAMENTAR), Voo: 3265 - BSB-GRU - 12/01/2021;";"1875,43";"2154803"
"2021";"1";"MAJOR OLIMPIO";"Passagens aéreas, aquáticas e terrestres nacionais";"16.988.607/0001-61";"MM Turismo & Viagens S.A.";"KWTLML";"27/01/2021";"Companhia Aérea: LATAM, Localizador: KWTLML. Passageiros: SERGIO OLIMPIO GOMES (Matrícula 341311, PARLAMENTAR), Voo: 3258 - GRU-BSB - 30/01/2021;";"951,85";"2154804"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23.435.952/0001-33";"ADRIANO B MAVOUCHIAN";"288";"08/02/2021";"";"60";"2155496"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23.435.952/0001-33";"ADRIANO B MAVOUCHIAN";"293";"24/02/2021";"";"60";"2156409"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.205.526/0001-21";"Agenews Assistência Técnica Comercial Ltda ME";"00001381";"16/02/2021";"";"390";"2156026"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.776.517/0001-80";"Companhia de Saneamento Básico do Estado de São Paulo - SABESP";"1494010004841";"19/02/2021";"";"54,36";"2156412"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.695.227/0001-93";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"1267646078";"03/02/2021";"";"110,18";"2155489"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"57.656.894/0001-90";"Fernando Imóveis S/C Ltda";"";"11/02/2021";"";"6453,54";"2155488"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09.219.414/0001-80";"HUMAITA & SILVA COMERCIO DE GAS LTDA";"001273";"23/02/2021";"";"95";"2156033"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"1224688910-0";"03/02/2021";"";"311,66";"2156052"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"1224635389-0";"03/02/2021";"";"348,78";"2156050"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"1226822567-0";"09/02/2021";"";"117,63";"2156051"
"2021";"2";"MAJOR OLIMPIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"00001124609810";"21/02/2021";"";"629,97";"2156417"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"03.310.542/0001-59";"Comercial Raízes Produtos de Limpeza Ltda - ME";"5073";"08/02/2021";"";"214";"2155490"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"03.310.542/0001-59";"Comercial Raízes Produtos de Limpeza Ltda - ME";"5135";"17/02/2021";"";"56";"2156028"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"13.482.654/0001-40";"Doutor Micro Assistência Técnica de Computadores e Redes";"00000946";"24/02/2021";"";"1200";"2156407"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"61.533.949/0001-41";"ESTADÃO";"1425826180";"27/02/2021";"";"36,9";"2157030"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"27.245.155/0001-44";"Nesla Com de Alim Eireli ME";"182401";"08/02/2021";"";"64,3";"2155495"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"27.245.155/0001-44";"Nesla Com de Alim Eireli ME";"55781";"23/02/2021";"";"7,78";"2156415"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"58.328.758/0001-33";"Telelok Central de Locações e Comércio Ltda";"0100SP2050218 NF";"18/02/2021";"";"169,34";"2156892"
"2021";"2";"MAJOR OLIMPIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"58.328.758/0001-33";"Telelok Central de Locações e Comércio Ltda";"0100SP2050217 NF";"18/02/2021";"";"475,92";"2156893"
"2021";"2";"MAJOR OLIMPIO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"09.480.132/0001-32";"Bivic Informática Ltda - ME";"00001690";"16/02/2021";"";"70";"2156045"
"2021";"2";"MAJOR OLIMPIO";"Divulgação da atividade parlamentar";"11.953.144/0001-89";"EDUARDO DEMAR ALVES DOS SANTOS";"DRSP2021";"23/02/2021";"";"150";"2156421"
"2021";"2";"MAJOR OLIMPIO";"Divulgação da atividade parlamentar";"10.659.888/0001-22";"N2 Computação Gráfica Ltda - ME";"00001350";"16/03/2021";"";"430,8";"2157032"
"2021";"2";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.868.970/0001-39";"Auto Posto Garbras Rondon Lt";"308642";"15/02/2021";"";"189,33";"2156027"
"2021";"2";"MAJOR OLIMPIO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.701.182/0001-50";"Auto Posto Rei da Castelo 2 Lt";"043553";"15/02/2021";"";"161,04";"2156043"
